Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
YURI,9235737,CW,Sanctioned,LIQUID TANKER,24,YURIMAGUAS LTD,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YURI SENKEVICH,9301419,RU,Sanctioned,LIQUID TANKER,21,SOVCOMFLOT,SOUTH FLEET LTD,COMITANA SHIPPING HK LTD,SOUTH FLEET LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ZAGATALA,9498171,AZ,High risk,LIQUID TANKER,18,AZERBAIJAN CASPIAN SHIPPING,AZERBAIJAN CASPIAN SHIPPING,AZERBAIJAN CASPIAN SHIPPING,AZERBAIJAN CASPIAN SHIPPING,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,Unknown,0,Clear,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,1,No,No,No,0,0,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZAID,9715270,RU,Sanctioned,BULK CARRIER,11,SALMI SHIPMANAGEMENT LLC,SALMI SHIPMANAGEMENT LLC,GTLK ASIA M5 LTD,SALMI SHIPMANAGEMENT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ZANGAZUR,9420617,AZ,Sanctioned,LIQUID TANKER,16,AZERBAIJAN STATE CASPIAN SHIPPING CO ASCSS,SA MARITIME AFEZCO,SA ZANGAZUR SHIPHOLDINGS,ASCO SHIPMANAGEMENT AFEZCO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZARDIS,9349679,IR,Sanctioned,CONTAINER,18,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ABTIN 1,9379636,IR,Sanctioned,CONTAINER,18,IRAN SHIPPING LINES,VALFAJRE SHIPPING CO,TEU FEEDER LTD,VALFAJRE SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ADHARA,9353125,SL,Sanctioned,LIQUID TANKER,18,-,ZHAO YAO SHIPPING LTD,ZHAO YAO SHIPPING LTD,CHARAI SEA SHIPPING PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ADLER,9179854,RU,Sanctioned,CARGO RO RO,28,M LEASING LLC,MG-FLOT LLC,M LEASING LLC,MG-FLOT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AETHER SAIL,9277371,PW,Sanctioned,LIQUID TANKER,23,-,CENTURY SHIPPING FZE,VOYAGER HAVEN SHIPPING LINES,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AGATE,9310707,CM,Sanctioned,LIQUID TANKER,21,-,EAST GEMI ISLETMECILIGI AS,AGATE MARITIME SERVICES,EAST GEMI ISLETMECILIGI AS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AKHILL,9410870,RU,Sanctioned,LIQUID TANKER,18,GLOBAL SEAWAY LLC,GLOBAL SEAWAY LLC,GLOBAL SEAWAY LLC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AKKORD,9259599,RU,Sanctioned,LIQUID TANKER,23,-,HS HAI II LTD,HS HAI II LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AKTROS,9257814,SL,Sanctioned,LIQUID TANKER,23,-,VOGUE TIDE CORP,VOGUE TIDE CORP,VVAVE MINDER SHIPMANAGEMENT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AL SIDDEEQ,9312509,PA,Sanctioned,LIQUID TANKER,19,-,ANBO SHIPPING PTE LTD,METROPATH GROUP LTD,ANBO SHIPPING PTE LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ALEKSEY CHIRIKOV,9613551,RU,Sanctioned,SUBSEA OPERATION VESSEL,13,-,SCF TM LTD,GLOBAL CHALLENGE SHIPPING CO,SCF TM LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ALEXANDRA,9273260,HK,Sanctioned,LIQUID TANKER,23,BABYLON NAVIGATION DMCC,BABYLON NAVIGATION DMCC,ABACUS SHIPPING LTD,BABYLON NAVIGATION DMCC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ALICIA,9281695,CW,Sanctioned,LIQUID TANKER,21,-,PLACENCIA SERVICES INC,PLACENCIA SERVICES INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ALMOND,9385142,RU,Sanctioned,LIQUID TANKER,17,-,NORTH FLEET LTD,MANDOLIN SHIPPING LTD,NORTH FLEET LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ALPHA HELIOS,9924340,RU,Sanctioned,GENERAL CARGO SHIP,5,ALPHA LLC,ALPHA LLC,ALPHA LLC,ALPHA LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ALVAN,9165798,IR,Sanctioned,GENERAL CARGO SHIP,28,IRAN SHIPPING LINES,HAFEZ DARYA ARYA SHIPPING CO,MOSAKHAR DARYA SHIPPING CO,HAFEZ DARYA ARYA SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ANATTA,1011159,KY,Sanctioned,SAILING VESSEL,15,-,OCEAN DREAMS YACHTING SERVICES,TANSLEY TRADING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ANDROMEDA V,9197832,CW,Sanctioned,LIQUID TANKER,26,DRAGON ROAD LTD,VISION SHIP MANAGEMENT LTD,DRAGON ROAD LTD,VISION SHIP MANAGEMENT LLP,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ANIKA,9417464,KM,Sanctioned,LIQUID TANKER,17,ANIKA LINES INC,ANIKA LINES INC,ANIKA LINES INC,FLEETOR SHIP MANAGEMENT FZLLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ANTARES,9322827,RU,Sanctioned,LIQUID TANKER,20,GLOBAL SEAWAY LLC,GLOBAL SEAWAY LLC,GLOBAL SEAWAY LLC,GLOBAL SEAWAY LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
APAMA,9187631,IR,Sanctioned,LIQUID TANKER,26,NITC,NITC,AZARPAD QESHM CO,NITC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AQUARIUS,9358802,PW,Sanctioned,LIQUID TANKER,17,-,RED SEA SHIP MANAGEMENT LLC,RED SEA SHIP MANAGEMENT LLC,RED SEA SHIP MANAGEMENT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AQUILON,9190286,RU,Sanctioned,GENERAL CARGO SHIP,27,FAR EASTERN SHIPPING CO FESCO,FETC CO LTD,FETC CO LTD,FETC CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ARABESCA,9288734,SL,Sanctioned,LIQUID TANKER,21,-,TRIVOS BALLASTER LTD,TRIVOS BALLASTER LTD,ANCHOR ELITE SHIPMANAGEMENT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARCADIA,9413573,OM,Sanctioned,LIQUID TANKER,17,-,DREAMER SHIPMANAGEMENT LLC-FZ,SERPENTINE MARINE SPC,DREAMER SHIPMANAGEMENT LLC-FZ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARCTIC MULAN,9864837,RU,Sanctioned,LNG TANKER,2,-,SKYHART MANAGEMENT SERVICES,ZINNIA INTERNATIONAL CO,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ARCTIC VOSTOK,9216298,RU,Sanctioned,LNG TANKER,24,-,SMP TECHMANAGEMENT LLC,LULE ONE SERVICES INC,SMP TECHMANAGEMENT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ARCTICA 1,9228980,RU,Sanctioned,GENERAL CARGO SHIP,25,TRANSSTROY LLC,TRANSSTROY LLC,TRANSSTROY LLC,ARCTICTRANS LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ARDAVAN,9465863,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,SAPID SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARHIMEDA,9197909,MW,Sanctioned,LIQUID TANKER,26,EGIR SHIPPING LTD,EGIR SHIPPING LTD,EGIR SHIPPING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARK III,9187655,IR,Sanctioned,LIQUID TANKER,26,NATIONAL IRANIAN OIL CO NIOC,NATIONAL IRANIAN OIL CO NIOC,NITC,NATIONAL IRANIAN OIL CO NIOC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARKADIY CHERNYSHEV,8714695,RU,Sanctioned,GENERAL CARGO SHIP,38,AZIA SHIPPING HOLDING LTD,AZIA SHIPPING HOLDING LTD,IBEX SHIPPING INC,AZIA SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ARKHITEKTOR,9381744,RU,Sanctioned,LIQUID TANKER,18,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ARLAN,9227443,SL,Sanctioned,LIQUID TANKER,24,DEAMAR VOYAGE CORP,LYSANDRAL WAYFINDER LTD,LYSANDRAL WAYFINDER LTD,BSTLS SHIPPING LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARMAN 114,9116412,IR,Sanctioned,LIQUID TANKER,29,OCEAN MARK SHIPPING INC,OCEAN MARK SHIPPING INC,OCEAN MARK SHIPPING INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARNICA,9187643,IR,Sanctioned,LIQUID TANKER,26,NATIONAL IRANIAN OIL CO NIOC,NATIONAL IRANIAN OIL CO NIOC,AZARPAD QESHM CO,NATIONAL IRANIAN OIL CO NIOC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARROW,9413561,OM,Sanctioned,LIQUID TANKER,17,NOVA SHIPMANAGEMENT LLC FZ,NOVA SHIPMANAGEMENT LLC FZ,CITRINE MARINE SPC,NOVA SHIPMANAGEMENT LLC FZ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARTABAZ,9283007,IR,Sanctioned,CONTAINER,23,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,MOSAKHAR DARYA SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARTMAN,9405930,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ARVIN,9193202,IR,Sanctioned,BULK CARRIER,26,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,SAPID SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASPHALT STAR,9463528,ML,Sanctioned,LIQUID TANKER,19,GLORY INTERNATIONAL FZLLC,GLORY INTERNATIONAL FZLLC,GLOBAL STAR SHIPPING LINES INC,GLORY INTERNATIONAL FZLLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASTERI,9282493,MG,Sanctioned,LIQUID TANKER,21,ZULU SHIPS MANAGEMENT,VANSHIP MARITIME PVT LTD,VANSHIP MARITIME PVT LTD,VANSHIP MARITIME PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ASTRA,9296585,RU,Sanctioned,LIQUID TANKER,21,HENNESEA TANKERS CORP,HS SENSUS LTD,HS SENSUS LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
ASTROL 1,9906544,RU,Sanctioned,GENERAL CARGO SHIP,6,SC ASTROL LLC,SC ASTROL LLC,SC ASTROL LLC,SC ASTROL LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
