Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
B.P.P.501,9078191,TH,Sanctioned,LIQUID TANKER,33,HATHACHOT S,HATHACHOT S,HATHACHOT S,-,Bangkok,BAHI4,559316134,DNV,Inactive,206.62m,25.05m,9.27m,60207,35328,97419,0,2,23-Dec-02,3,Sanctioned,14.8267,76.0669,6.1 kn,154 °,194 °,2025-05-12 00:48 (UTC+0),Underway Using Engine,Good,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAI LU,9388780,GQ,Sanctioned,LIQUID TANKER,17,BUBBLE MARINE INC,BUBBLE MARINE INC,BUBBLE MARINE INC,QIAN DAO HU SHIPMANAGEMENT CO,Malabo,QCGF9,378928319,China Classification Society (CCS),Laid Up,166.49m,29.48m,15.09m,38733,25081,61051,0,2,18-Apr-16,3,Sanctioned,2.81266,66.53252,10.6 kn,168 °,338 °,2024-04-02 22:33 (UTC+0),Underway Using Engine,Moderate,84%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAKHTEMIR,9797577,RU,Sanctioned,SUPPORT VESSEL,7,-,RUSSIA GOVT MIN OF TRANSPORT,RUSSIA GOVT MIN OF TRANSPORT,RUSSIA GOVT MARINE RESCUE SERV,Vladivostok,LLEM2,271482459,ClassNK,Laid Up,54.09m,8.39m,3.46m,3802,1878,2803,2,2,11-Feb-02,4,Sanctioned,43.34016,34.08005,14.4 kn,51 °,334 °,2025-08-23 22:44 (UTC+0),Underway Using Engine,Moderate,72%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BANIAN,9046784,AO,Sanctioned,LPG TANKER,33,-,PAROS MARITIME SA,PAROS MARITIME SA,GLOBAL SEA SHIPPING FZE,Luanda,XLWD8,421712885,American Bureau of Shipping (ABS),Active,128.6m,19.85m,9.99m,15156,9735,15134,0,2,21-Oct-02,3,Sanctioned,6.55801,66.58278,3.1 kn,122 °,221 °,2024-10-08 08:19 (UTC+0),Underway Using Engine,Roaming,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BARQ,9321691,OM,Sanctioned,LIQUID TANKER,20,-,BARQ LINE LLC,BARQ LINE LLC,YUN TAI SHAN SHIPMANAGEMENT,Duqm,QYLM6,789208355,Korean Register (KR),Active,132.47m,16.06m,10.96m,22278,12288,36539,0,2,10-Sep-16,3,Sanctioned,-1.87871,74.18993,14.0 kn,134 °,252 °,2025-10-01 12:04 (UTC+0),At Anchor,Moderate,75%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAVLY,9621560,RU,Sanctioned,LIQUID TANKER,13,PETROTANKER LTD,PETROTANKER LTD,NAFTA INVEST LLC,CONARO SHIPPING JSC,Saint Petersburg,QNSJ7,409262553,Turkish Lloyd (TL),Active,230.73m,32.56m,11.49m,34795,21095,68082,0,2,6-Apr-21,4,Sanctioned,42.15778,34.27557,9.0 kn,267 °,214 °,2024-03-11 09:12 (UTC+0),Underway Using Engine,Moderate,97%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BAYAZE D,9385233,TG,Sanctioned,BULK CARRIER,17,-,LADOM SHIPPING LTD,LADOM SHIPPING LTD,LADOM SHIPPING LTD,Kpeme,YNHH1,695158241,Bureau Veritas,Active,280.55m,43.58m,10.35m,70924,44377,124381,0,2,20-Feb-10,3,Sanctioned,11.1454,88.88052,2.4 kn,333 °,50 °,2024-03-30 07:23 (UTC+0),Underway Using Engine,Moderate,72%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Bulk trade corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BEAST,9290921,SL,Sanctioned,LIQUID TANKER,21,OCEAN VOYAGE CORP,OCEAN VOYAGE CORP,OCEAN VOYAGE CORP,TIDAL TECH MARINERS LLC,Bonthe,YLLF5,600510852,DNV,Active,274.26m,39.23m,11.6m,88012,50203,136044,0,2,24-Mar-17,3,Sanctioned,18.01991,72.1461,5.1 kn,171 °,109 °,2024-04-23 20:17 (UTC+0),Moored,Good,86%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BEHDOKHT,9405978,IR,Sanctioned,BULK CARRIER,16,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Bushehr,HJIS2,709921256,American Bureau of Shipping (ABS),Laid Up,285.0m,36.05m,13.27m,63918,40742,108431,2,2,23-Sep-00,4,Sanctioned,24.51241,58.23772,9.5 kn,18 °,235 °,2025-05-18 10:56 (UTC+0),At Anchor,Good,98%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BEIJING,9259185,MW,Sanctioned,LIQUID TANKER,24,OCEANLINK MARITIME DMCC,OCEAN LINK MARITIME SA,LOIRE SHIPPING INC,GLOBAL SHIP MANAGEMENT LTD,Lilongwe,SENL0,742496060,Indian Register of Shipping (IRS),Active,251.62m,32.13m,9.89m,23809,16336,41562,0,2,29-Nov-04,3,Sanctioned,20.91985,78.35079,3.1 kn,268 °,152 °,2025-01-03 15:23 (UTC+0),Moored,Roaming,95%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BELLA,8808264,RU,Sanctioned,GENERAL CARGO SHIP,38,GUDZON SHIPPING CO,GUDZON SHIPPING CO,GUDZON SHIPPING CO,-,Murmansk,ARFG6,230551212,Indian Register of Shipping (IRS),Active,125.01m,18.26m,7.39m,19636,11130,24895,0,2,19-Jan-15,4,Sanctioned,45.37,39.25808,1.4 kn,271 °,66 °,2024-05-04 15:57 (UTC+0),Underway Using Engine,Moderate,94%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BELOMOR,9384435,RU,Sanctioned,LIQUID TANKER,18,-,KASAI AQUATIC INC,KASAI AQUATIC INC,NORTH VECTOR LLC,Murmansk,VRTA1,380263091,,Active,208.14m,30.65m,10.07m,9824,5969,19385,0,2,28-Jan-24,4,Sanctioned,41.45109,39.63716,8.6 kn,232 °,113 °,2024-06-19 08:49 (UTC+0),At Anchor,Good,77%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BERING,9267297,RU,Sanctioned,GENERAL CARGO SHIP,23,ARCTICTRANS LLC,ARCTICTRANS LLC,ARCTICTRANS LLC,ARCTICTRANS LLC,Novorossiysk,XOTL1,546776747,Bureau Veritas,Active,143.96m,19.32m,6.7m,5911,4121,9230,0,2,29-Mar-13,4,Sanctioned,43.16012,28.51254,11.7 kn,132 °,81 °,2025-08-11 06:29 (UTC+0),At Anchor,Good,91%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BEST SHANGHAI,9334038,MH,High risk,LIQUID TANKER,19,-,SEACON TANKERS SHIPMANAGEMENT PTE LTD,CONNECTICUT RIVER SHIPPING LTD,SEACON TANKERS SHIPMANAGEMENT PTE LTD,Majuro,PGUZ1,560230186,RINA,Active,135.06m,17.27m,11.27m,67075,37039,123854,0,0,8-Mar-18,0,Clear,16.82469,53.01926,7.2 kn,191 °,226 °,2025-04-23 08:33 (UTC+0),At Anchor,Roaming,96%,0,0,1,No,No,No,0,0,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BIANCA JOYSEL,9196632,PA,Sanctioned,LIQUID TANKER,24,BETENSH GLOBALDONG DONG SHPG,BETENSH GLOBAL INVESTMENT LTD,BETENSH GLOBAL INVESTMENT LTD,OCEAN SEAL SHIP MANAGEMENT LTD,Panama City,QVCH8,554336883,Bureau Veritas,Active,137.97m,17.31m,7.16m,64270,44418,108943,0,2,15-Oct-04,3,Sanctioned,5.00198,58.43344,1.7 kn,29 °,181 °,2024-07-23 07:26 (UTC+0),At Anchor,Good,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO III,9585819,SL,Sanctioned,TUG AND TOWAGE VESSEL,16,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Freetown,VDRB5,693563354,China Classification Society (CCS),Active,35.12m,12.55m,5.32m,2401,1169,1363,0,2,12-May-17,3,Sanctioned,28.84908,-5.75809,9.8 kn,61 °,115 °,2024-11-13 14:38 (UTC+0),Moored,Good,80%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO VIII,9564695,TG,Sanctioned,TUG AND TOWAGE VESSEL,16,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Lome,LIEV9,578155894,DNV,Active,46.17m,8.25m,3.76m,1805,867,1032,0,2,31-Jan-04,3,Sanctioned,19.83195,-34.97874,10.9 kn,220 °,66 °,2024-12-01 04:46 (UTC+0),At Anchor,Good,80%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XIII,9513294,LR,Sanctioned,TUG AND TOWAGE VESSEL,15,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Greenville,NPTG9,723026203,Bureau Veritas,Active,53.21m,9.44m,6.63m,853,388,476,0,2,2-Nov-01,3,Sanctioned,21.68813,29.45137,12.9 kn,58 °,319 °,2024-01-09 17:51 (UTC+0),Underway Using Engine,Moderate,79%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XVI,9513309,DM,Sanctioned,TUG AND TOWAGE VESSEL,15,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Roseau,NBJR5,406860089,Russian Maritime Register of Shipping,Active,45.61m,8.2m,5.28m,200,82,100,0,2,4-Nov-14,3,Sanctioned,20.98817,17.69761,5.2 kn,343 °,201 °,2024-11-20 18:55 (UTC+0),Underway Using Engine,Moderate,85%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BIG MAG,9263215,PA,Sanctioned,LIQUID TANKER,24,-,PROPITIOUS FOREVER TRADING CO LTD,PROPITIOUS FOREVER TRADING CO LTD,-,Colon,QKQY8,297743201,,Active,274.1m,38.14m,9.14m,63222,43040,118067,0,2,27-Dec-23,3,Sanctioned,-3.25339,71.00045,12.0 kn,334 °,193 °,2025-07-29 20:53 (UTC+0),Moored,Moderate,82%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BILI,9285756,GM,Sanctioned,LIQUID TANKER,22,-,LIGHTSHIP MANAGEMENT LTD,WISDOM SHIPPING TRADING SA,-,Banjul,FUNF7,480980989,China Classification Society (CCS),Active,189.39m,29.29m,13.08m,42521,27223,73569,0,2,12-Sep-20,3,Sanctioned,-2.46051,51.58912,6.7 kn,291 °,156 °,2025-08-14 20:28 (UTC+0),Underway Using Engine,Good,80%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLUE MOON,9752216,MH,High risk,YACHT,12,-,OCEAN 7 LTD,OCEAN 7 LTD,-,Majuro,WEYI9,299446119,Lloyd's Register,Active,69.28m,8.72m,4.96m,6568,2657,2420,0,0,5-Feb-09,0,Clear,-0.98942,-59.27874,12.8 kn,355 °,25 °,2025-09-07 06:26 (UTC+0),Moored,Moderate,95%,0,0,0,No,No,No,0,0,0,0,0,No,No,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,No
BLUEBELL,9251810,GQ,Sanctioned,LIQUID TANKER,24,-,SIMONA MARINE SERVICES LTD,SIMONA MARINE SERVICES LTD,SIMONA MARINE SERVICES LTD,Malabo,CEII8,365117885,Indian Register of Shipping (IRS),Laid Up,117.19m,19.85m,7.28m,77480,45774,126436,0,2,2-Jun-03,3,Sanctioned,15.13698,52.13101,13.1 kn,52 °,232 °,2024-08-29 00:07 (UTC+0),Moored,Roaming,74%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BORIS KUSTODIEV,9103817,RU,Sanctioned,GENERAL CARGO SHIP,32,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,Murmansk,VKNM4,723627797,ClassNK,Active,167.12m,27.87m,10.73m,16530,9422,21361,0,2,15-Nov-22,4,Sanctioned,43.44027,37.75417,12.2 kn,253 °,150 °,2024-11-02 02:13 (UTC+0),At Anchor,Good,72%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BOTHWIN 7,9163154,BZ,Sanctioned,GENERAL CARGO SHIP,29,-,-,-,-,Belize City,ZKBF0,581496188,Lloyd's Register,Active,154.87m,26.78m,9.93m,6145,4117,8050,0,2,22-Jul-18,3,Sanctioned,18.14115,13.88701,3.8 kn,333 °,55 °,2025-07-10 12:07 (UTC+0),Underway Using Engine,Moderate,84%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BREEZ,9247778,KM,Sanctioned,LIQUID TANKER,24,-,MEUSE SHIPPING INC,MEUSE SHIPPING INC,SALVUS SHIPPING MANAGEMENT FZE,Mutsamudu,SNSH7,413752003,,Active,116.76m,19.42m,9.43m,40758,26770,67306,0,2,4-Jun-22,3,Sanctioned,-0.8976,77.91474,15.0 kn,52 °,160 °,2025-05-19 09:08 (UTC+0),Moored,Good,81%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAMILLA,9254850,HK,Sanctioned,LIQUID TANKER,23,BABYLON NAVIGATION DMCC,BABYLON NAVIGATION DMCC,ODIAR MANAGEMENT LTD,BABYLON NAVIGATION DMCC,Stonecutters Island,RJJD6,524953814,Lloyd's Register,Active,153.0m,25.24m,15.04m,22792,15133,45446,0,2,19-Mar-12,3,Sanctioned,14.28318,65.20229,0.2 kn,80 °,337 °,2025-06-07 15:02 (UTC+0),At Anchor,Good,80%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CANGJIE,9299680,IN,Sanctioned,LIQUID TANKER,21,-,NAVY LINE SHIP MANAGEMENT PVT,OZEEVO SHIPPING IFSC PVT LTD,NAVY LINE SHIP MANAGEMENT PVT,Kolkata,BDBT3,420720324,DNV,Active,222.32m,38.7m,14.03m,70289,44436,115490,0,2,30-Dec-10,3,Sanctioned,8.20788,59.10631,12.0 kn,51 °,280 °,2024-02-07 04:18 (UTC+0),At Anchor,Moderate,93%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CARINA,9240512,BB,Sanctioned,LIQUID TANKER,23,DERECTTOR CO LTD,DERECTTOR CO LTD,LINDOR VELLA CO LTD,DERECTTOR CO LTD,Bridgetown,JUIE7,641885355,,Active,191.07m,23.0m,8.69m,50972,33097,100275,0,2,6-Nov-12,3,Sanctioned,2.46884,51.97846,1.0 kn,226 °,258 °,2024-03-05 19:51 (UTC+0),Underway Using Engine,Moderate,88%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAROLINE BEZENGI,9224439,CM,Sanctioned,LIQUID TANKER,25,-,VILLAR SHIPMANAGEMENT LTD,RENTOOR SHIPMANAGEMENT LTD,VILLAR SHIPMANAGEMENT LTD,Douala,IRMR9,480419297,Lloyd's Register,Inactive,194.32m,26.04m,7.92m,88623,51579,166295,0,2,18-Oct-17,3,Sanctioned,6.43202,76.45942,7.0 kn,40 °,242 °,2024-02-15 23:19 (UTC+0),At Anchor,Roaming,81%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CATALINA 7,9310159,PA,Sanctioned,LIQUID TANKER,19,CANES VENATICI LTD,CANES VENATICI LTD,CANES VENATICI LTD,RUNNE CO LTD,Balboa,TCZF0,789069373,,Active,220.22m,31.45m,13.49m,39518,22949,78165,0,2,28-Nov-02,3,Sanctioned,3.08515,59.86619,1.6 kn,181 °,342 °,2024-03-02 07:11 (UTC+0),At Anchor,Weak,97%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAVALIER,9306794,OM,Sanctioned,LIQUID TANKER,20,-,NOVA SHIPMANAGEMENT LLC FZ,CITRINE MARINE SPC,NOVA SHIPMANAGEMENT LLC FZ,Sohar,TTCT5,619222713,Russian Maritime Register of Shipping,Active,181.69m,24.63m,9.11m,63122,37303,122127,0,2,19-Apr-04,3,Sanctioned,-4.93105,54.12839,8.2 kn,286 °,164 °,2024-02-02 03:34 (UTC+0),Underway Using Engine,Good,82%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CELT,9299692,OM,Sanctioned,LIQUID TANKER,21,MOONLIGHT SHIPMANAGEMENT LLC,DREAMER SHIPMANAGEMENT LLC-FZ,SERPENTINE MARINE SPC,DREAMER SHIPMANAGEMENT LLC-FZ,Sohar,VWDH0,650352064,American Bureau of Shipping (ABS),Inactive,241.4m,38.45m,13.87m,71118,49581,125846,0,2,25-Nov-01,3,Sanctioned,13.46288,73.44256,0.7 kn,216 °,146 °,2025-10-26 10:11 (UTC+0),At Anchor,Moderate,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CESARIA,9251602,SL,Sanctioned,LIQUID TANKER,23,-,GALERAN SERVICE CORP,GALERAN SERVICE CORP,PORTALIS VORTEX LLC,Freetown,FOEK9,720553558,DNV,Active,229.27m,35.96m,9.59m,64944,38863,126090,0,2,6-May-00,3,Sanctioned,11.4972,73.30259,10.9 kn,133 °,40 °,2024-06-10 08:29 (UTC+0),Drifting,Moderate,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHANG TAI 76,9914606,CN,Sanctioned,FISHING VESSEL,6,-,ZHOUSHAN CHANGTAI OCEAN FISHER,ZHOUSHAN CHANGTAI OCEAN FISHER,-,Dalian,KXQR9,428977275,,Active,76.36m,9.47m,4.29m,1517,734,862,0,2,10-Jan-19,3,Sanctioned,-22.24777,-53.11409,13.7 kn,173 °,146 °,2024-07-29 17:28 (UTC+0),Underway Using Engine,Weak,94%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHANG TAI 767,9914759,CN,Sanctioned,FISHING VESSEL,6,-,ZHOUSHAN CHANGTAI OCEAN FISHER,ZHOUSHAN CHANGTAI OCEAN FISHER,-,Ningbo,MVXB1,657061451,DNV,Active,51.78m,7.29m,5.07m,1623,759,1058,0,2,24-Dec-10,3,Sanctioned,-17.53083,54.39618,10.9 kn,232 °,349 °,2025-08-22 10:26 (UTC+0),Underway Using Engine,Weak,75%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHEM,9240914,CK,Sanctioned,LIQUID TANKER,26,-,ANJANEYA SHIPPING INC,ANJANEYA SHIPPING INC,-,Avarua,KXCC9,698035241,Lloyd's Register,Active,252.7m,32.37m,9.09m,13036,7814,22887,0,2,22-May-00,3,Sanctioned,19.93071,73.10635,4.2 kn,69 °,185 °,2025-04-05 06:44 (UTC+0),Underway Using Engine,Good,98%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHENG HE,9304629,CM,Sanctioned,LIQUID TANKER,19,-,HENGRONG SHIPPING LTD,SHUNYUAN SHIPMANAGEMENT CO LTD,SHUNYUAN SHIPMANAGEMENT CO LTD,Douala,TOSI2,301804655,Russian Maritime Register of Shipping,Active,276.43m,40.12m,13.77m,30092,20090,57238,0,2,29-Dec-19,3,Sanctioned,0.7114,65.76711,3.0 kn,48 °,28 °,2024-12-27 11:37 (UTC+0),Moored,Roaming,97%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHILTERN,9171498,NI,Sanctioned,LIQUID TANKER,27,-,MILLENNIUM SHIPS MANAGEMENT & OPERATION FZE,CHIL 1 SHIPPING LINES INC,GLORY INTERNATIONAL FZLLC,Managua,XLGQ4,480878471,RINA,Inactive,197.97m,33.97m,11.89m,84275,56589,128698,2,2,31-May-19,4,Sanctioned,6.66031,79.88909,1.3 kn,152 °,73 °,2025-01-03 07:22 (UTC+0),Underway Using Engine,Good,86%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHIZHOVKA,8730455,RU,Sanctioned,DRY CARGO BARGE,37,-,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,Rostov-on-Don,IYOR8,724464759,American Bureau of Shipping (ABS),Laid Up,127.57m,16.19m,4.14m,4430,2358,6780,0,2,13-Apr-03,4,Sanctioned,41.63641,39.95904,5.3 kn,328 °,7 °,2024-09-12 08:20 (UTC+0),At Anchor,Moderate,82%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
CHLOE,9173745,GY,Sanctioned,LIQUID TANKER,27,-,-,-,-,Georgetown,HEGD4,472146670,China Classification Society (CCS),Laid Up,269.0m,43.67m,7.2m,52168,34415,90441,0,2,2-Jun-10,3,Sanctioned,14.04478,69.65029,9.1 kn,280 °,32 °,2024-05-05 01:39 (UTC+0),At Anchor,Moderate,99%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHOL RYONG,8606173,KP,Sanctioned,GENERAL CARGO SHIP,44,GOVERNMENT OF NORTH KOREA,HAEJIN SHIPMANAGEMENT,CHOLRYONG SHIPPING CO LTD,HAEJIN SHIPMANAGEMENT,Chongjin,MDNE5,449940556,DNV,Active,81.78m,13.59m,8.67m,12101,8226,18143,2,2,7-Mar-02,4,Sanctioned,36.64056,122.63113,13.6 kn,38 °,76 °,2025-05-19 12:22 (UTC+0),Moored,Good,95%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHONG UN,8703933,KP,Sanctioned,GENERAL CARGO SHIP,39,KOREA RUNGRADO SHIPPING CO,KOREA RUNGRADO SHIPPING CO,CHONGUN SHIPPING CO LTD,CHONGUN SHIPPING CO LTD,Haeju,BNPT1,488950383,RINA,Active,170.21m,24.2m,9.1m,8345,5035,12306,0,2,11-Jul-06,4,Sanctioned,38.33177,126.56288,13.8 kn,252 °,196 °,2024-08-08 02:26 (UTC+0),Underway Using Engine,Moderate,71%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHRISTOPHE DE MARGERIE,9737187,RU,Sanctioned,LNG TANKER,10,ZELITIKO SHIPPING CO LTD,GAS CARRIERS SCF MGMT FZCO,ZELITIKO SHIPPING CO LTD,CDM LLC,Saint Petersburg,YWSZ2,513302341,Russian Maritime Register of Shipping,Active,200.01m,35.38m,12.74m,114414,67765,79581,0,2,3-Feb-03,4,Sanctioned,42.62862,35.06798,1.2 kn,297 °,17 °,2024-12-12 08:14 (UTC+0),Underway Using Engine,Roaming,94%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
CLEAN PLANET,9637507,MH,Sanctioned,LNG TANKER,12,DYNAGAS LTD,DYNAGAS LTD,CDBL PLANET LTD,DYNAGAS LTD,Majuro,MLYV0,428549332,ClassNK,Active,244.59m,38.85m,10.06m,65110,42145,42792,0,2,31-Dec-14,3,Sanctioned,14.12041,59.51619,10.2 kn,299 °,101 °,2024-06-07 14:00 (UTC+0),Drifting,Moderate,99%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
